client_id,national_id,onboarding_date,declared_income,employment_type,is_banked,age,sex,city_type,education_level,household_size,residence_type,base_risk_score,banked_probability
8779,493166806,2024-02-11 17:22:42,15000000.0,informal,True,45,M,urban,primary,1,owned,0.49792531120331945,0.9967272568791185
8780,493271451,2023-02-22 16:17:25,15000000.0,informal,True,25,M,urban,university,2,rented,0.41493775933609955,0.9967272568791185
8781,493280281,2024-04-12 08:41:15,15000000.0,informal,True,26,M,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
8782,493331854,2023-10-04 20:34:00,15000000.0,informal,True,63,M,urban,technical,6,owned,0.5601659751037344,0.9967272568791185
8783,493412765,2024-09-11 12:09:41,15000000.0,informal,True,32,M,rural,primary,6,rented,0.5477178423236514,0.9967272568791185
8784,493415237,2024-02-18 20:04:27,15000000.0,informal,True,63,F,urban,university,6,family,0.5601659751037344,0.9967272568791185
8785,493427981,2024-11-21 22:02:02,15000000.0,formal,True,34,M,rural,primary,5,owned,0.13278008298755187,0.9987935291811153
8786,493436726,2023-04-05 01:22:22,15000000.0,independent,True,62,M,rural,primary,3,rented,0.5477178423236514,0.998012421503137
8787,493439021,2022-04-01 02:10:51,15000000.0,informal,True,30,F,rural,secondary,6,owned,0.5062240663900416,0.9967272568791185
8788,493535417,2023-06-23 17:01:01,15000000.0,formal,True,58,M,urban,primary,1,owned,0.08298755186721991,0.9987935291811153
8789,493608575,2024-12-28 02:03:52,15000000.0,informal,True,31,M,urban,technical,1,owned,0.41493775933609955,0.9967272568791185
8790,493700139,2023-12-19 06:41:40,15000000.0,informal,True,62,M,urban,university,7,rented,0.5601659751037344,0.9967272568791185
8791,493729632,2024-02-09 19:25:25,15000000.0,formal,True,34,M,urban,secondary,3,rented,0.04149377593360996,0.9987935291811153
8792,493782720,2023-11-16 17:39:14,15000000.0,informal,True,67,M,rural,technical,7,rented,0.6099585062240664,0.9967272568791185
8793,493827239,2023-10-12 01:20:05,15000000.0,independent,True,47,F,rural,secondary,5,owned,0.36099585062240663,0.998012421503137
8794,493904719,2022-03-09 04:31:07,15000000.0,independent,True,19,F,urban,secondary,7,rented,0.5145228215767634,0.998012421503137
8795,493991529,2023-03-29 10:01:55,15000000.0,informal,True,58,F,urban,primary,2,other,0.49792531120331945,0.9967272568791185
8796,494005453,2022-04-05 15:51:04,15000000.0,informal,True,74,M,rural,secondary,5,owned,0.6514522821576765,0.9967272568791185
8797,494010519,2023-01-04 08:19:35,15000000.0,informal,True,30,M,rural,secondary,2,other,0.5062240663900416,0.9967272568791185
8798,494043808,2024-02-28 04:57:06,15000000.0,independent,True,61,F,urban,secondary,5,rented,0.45643153526970953,0.998012421503137
8799,494057408,2024-05-30 14:38:39,15000000.0,informal,True,34,M,urban,technical,3,rented,0.41493775933609955,0.9967272568791185
8800,494065429,2022-09-02 20:31:06,15000000.0,formal,True,49,M,urban,secondary,6,owned,0.04149377593360996,0.9987935291811153
8801,494113223,2023-12-18 14:33:11,15000000.0,informal,True,28,M,urban,secondary,7,owned,0.45643153526970953,0.9967272568791185
8802,494113632,2022-09-05 23:47:38,15000000.0,formal,True,40,M,rural,none,3,rented,0.17427385892116182,0.9987935291811153
8803,494124270,2022-08-08 18:31:54,15000000.0,informal,True,59,F,rural,university,5,owned,0.46473029045643155,0.9967272568791185
8804,494150866,2024-11-17 04:43:38,15000000.0,formal,True,74,M,rural,primary,5,family,0.2780082987551867,0.9987935291811153
8805,494182651,2023-10-30 20:27:43,15000000.0,formal,True,33,M,urban,technical,1,family,0.0,0.9987935291811153
8806,494224102,2022-08-05 06:23:31,15000000.0,informal,True,23,F,urban,technical,2,rented,0.41493775933609955,0.9967272568791185
8807,494290020,2022-06-04 13:50:42,15000000.0,informal,True,58,F,rural,secondary,1,rented,0.5062240663900416,0.9967272568791185
8808,494345737,2022-02-24 04:46:14,15000000.0,informal,True,61,M,urban,primary,7,rented,0.6431535269709543,0.9967272568791185
8809,494369803,2023-06-29 01:52:13,15000000.0,informal,True,38,M,urban,secondary,5,rented,0.45643153526970953,0.9967272568791185
8810,494414520,2022-04-21 20:15:17,15000000.0,formal,True,25,F,urban,primary,1,rented,0.08298755186721991,0.9987935291811153
8811,494478595,2023-10-01 21:16:00,15000000.0,informal,True,31,M,urban,technical,2,owned,0.41493775933609955,0.9967272568791185
8812,494484677,2023-04-20 23:27:40,15000000.0,independent,True,49,M,rural,secondary,6,owned,0.36099585062240663,0.998012421503137
8813,494575818,2023-11-28 01:46:38,15000000.0,informal,True,25,M,rural,secondary,1,rented,0.5062240663900416,0.9967272568791185
8814,494583596,2022-08-16 05:08:54,15000000.0,independent,False,44,F,urban,technical,2,rented,0.5352697095435685,0.998012421503137
8815,494689029,2022-06-09 01:29:25,15000000.0,independent,True,35,F,urban,university,6,rented,0.2697095435684647,0.998012421503137
8816,494711068,2022-04-21 08:26:24,15000000.0,formal,True,24,M,urban,secondary,6,family,0.04149377593360996,0.9987935291811153
8817,494852560,2022-04-15 16:19:45,15000000.0,independent,True,20,F,urban,university,1,rented,0.47302904564315346,0.998012421503137
8818,494879456,2022-03-21 04:06:04,15000000.0,informal,True,28,M,rural,none,3,family,0.5892116182572614,0.9967272568791185
8819,494937528,2022-10-11 06:51:02,15000000.0,formal,True,60,M,urban,secondary,5,other,0.04149377593360996,0.9987935291811153
8820,494939531,2024-05-26 11:24:35,15000000.0,informal,True,38,M,urban,primary,2,owned,0.49792531120331945,0.9967272568791185
8821,494990595,2023-10-27 16:44:38,15000000.0,informal,True,35,F,urban,technical,7,owned,0.41493775933609955,0.9967272568791185
8822,495020313,2022-10-02 03:36:02,15000000.0,formal,True,36,M,urban,secondary,6,owned,0.04149377593360996,0.9987935291811153
8823,495098658,2024-10-17 04:37:27,15000000.0,independent,True,18,F,urban,secondary,3,other,0.5145228215767634,0.998012421503137
8824,495131600,2024-04-13 08:46:14,15000000.0,independent,True,31,F,urban,technical,3,rented,0.2697095435684647,0.998012421503137
8825,495187804,2024-05-03 03:21:58,15000000.0,formal,True,64,M,urban,university,7,owned,0.14522821576763484,0.9987935291811153
8826,495217808,2024-09-10 22:10:26,15000000.0,independent,True,45,M,urban,primary,3,rented,0.35269709543568467,0.998012421503137
8827,495249852,2024-03-27 13:16:21,15000000.0,formal,True,58,F,urban,primary,3,rented,0.08298755186721991,0.9987935291811153
8828,495260661,2024-11-13 16:31:56,15000000.0,formal,True,51,M,urban,secondary,2,rented,0.04149377593360996,0.9987935291811153
8829,495290960,2022-12-28 14:30:21,15000000.0,informal,True,19,M,urban,university,3,rented,0.6182572614107883,0.9967272568791185
8830,495317138,2024-07-26 11:49:37,15000000.0,informal,True,58,M,urban,primary,2,rented,0.49792531120331945,0.9967272568791185
8831,495415055,2022-05-03 07:40:11,15000000.0,informal,True,46,F,rural,secondary,7,family,0.5062240663900416,0.9967272568791185
8832,495444008,2022-11-25 15:48:28,15000000.0,formal,True,36,F,urban,primary,4,owned,0.08298755186721991,0.9987935291811153
8833,495489557,2024-09-03 16:10:03,15000000.0,formal,True,22,F,urban,university,4,owned,0.0,0.9987935291811153
8834,495533589,2022-05-27 01:33:42,15000000.0,formal,True,55,F,urban,technical,5,owned,0.0,0.9987935291811153
8835,495601047,2023-07-03 10:25:48,15000000.0,independent,True,50,M,urban,secondary,1,family,0.3112033195020747,0.998012421503137
8836,495628637,2023-01-08 21:36:19,15000000.0,formal,True,52,M,urban,primary,6,other,0.08298755186721991,0.9987935291811153
8837,495652216,2022-04-21 01:25:30,15000000.0,formal,True,51,M,urban,secondary,4,owned,0.04149377593360996,0.9987935291811153
8838,495722434,2023-08-09 18:58:41,15000000.0,formal,True,58,M,urban,secondary,2,rented,0.04149377593360996,0.9987935291811153
8839,495743882,2023-11-22 14:47:16,15000000.0,formal,True,62,M,urban,secondary,7,rented,0.1867219917012448,0.9987935291811153
8840,495794167,2024-01-10 13:46:52,15000000.0,informal,True,72,F,urban,primary,3,owned,0.6431535269709543,0.9967272568791185
8841,495828137,2022-05-24 23:10:32,15000000.0,independent,True,73,F,rural,university,3,owned,0.46473029045643155,0.998012421503137
8842,495832393,2022-12-17 06:58:21,15000000.0,formal,True,69,F,urban,secondary,5,rented,0.1867219917012448,0.9987935291811153
8843,495848173,2022-04-25 01:10:30,15000000.0,formal,True,74,M,urban,secondary,4,owned,0.1867219917012448,0.9987935291811153
8844,495889283,2022-01-11 03:03:42,15000000.0,informal,True,65,F,urban,primary,6,family,0.6431535269709543,0.9967272568791185
8845,495899525,2023-03-04 15:37:04,15000000.0,informal,True,40,M,urban,technical,5,owned,0.41493775933609955,0.9967272568791185
8846,495971641,2023-11-12 15:49:51,15000000.0,independent,True,58,F,urban,university,6,owned,0.2697095435684647,0.998012421503137
8847,495997814,2023-02-11 00:42:51,15000000.0,independent,True,50,F,urban,university,6,family,0.2697095435684647,0.998012421503137
8848,496045096,2022-02-13 21:42:36,15000000.0,independent,True,34,M,urban,university,3,rented,0.2697095435684647,0.998012421503137
8849,496079828,2022-08-29 20:40:10,15000000.0,formal,True,18,M,urban,primary,1,other,0.2863070539419087,0.9987935291811153
8850,496107852,2023-04-19 21:48:27,15000000.0,formal,True,26,F,urban,primary,7,owned,0.08298755186721991,0.9987935291811153
8851,496119485,2023-01-25 13:03:38,15000000.0,informal,True,73,F,urban,technical,5,rented,0.5601659751037344,0.9967272568791185
8852,496143682,2024-06-22 03:05:34,15000000.0,formal,True,57,M,urban,primary,5,rented,0.08298755186721991,0.9987935291811153
8853,496150118,2023-10-17 19:01:58,15000000.0,informal,True,67,F,rural,primary,1,owned,0.6929460580912863,0.9967272568791185
8854,496263577,2024-12-29 17:42:56,15000000.0,independent,True,51,F,rural,secondary,1,rented,0.36099585062240663,0.998012421503137
8855,496271032,2022-07-12 04:09:12,15000000.0,informal,True,26,M,urban,university,5,rented,0.41493775933609955,0.9967272568791185
8856,496293358,2023-02-10 11:33:38,15000000.0,independent,True,50,M,rural,university,5,rented,0.31950207468879666,0.998012421503137
8857,496319672,2022-04-06 15:21:54,15000000.0,informal,True,70,M,rural,secondary,5,owned,0.6514522821576765,0.9967272568791185
8858,496338825,2022-01-23 00:56:08,15000000.0,informal,True,58,M,urban,secondary,6,rented,0.45643153526970953,0.9967272568791185
8859,496339120,2024-10-08 18:12:02,15000000.0,formal,True,35,M,urban,primary,6,rented,0.08298755186721991,0.9987935291811153
8860,496407110,2023-06-24 17:29:36,15000000.0,formal,True,53,M,urban,secondary,6,other,0.04149377593360996,0.9987935291811153
8861,496453944,2023-12-24 11:47:10,15000000.0,formal,True,53,M,rural,secondary,2,rented,0.0912863070539419,0.9987935291811153
8862,496455377,2022-10-30 12:31:02,15000000.0,formal,True,31,M,urban,secondary,3,other,0.04149377593360996,0.9987935291811153
8863,496520469,2022-02-26 10:24:15,15000000.0,formal,True,46,F,rural,university,5,owned,0.04979253112033195,0.9987935291811153
8864,496547401,2024-09-04 14:07:38,15000000.0,informal,True,70,M,rural,university,5,family,0.6099585062240664,0.9967272568791185
8865,496561424,2023-12-22 23:12:39,15000000.0,independent,True,50,M,rural,secondary,1,family,0.36099585062240663,0.998012421503137
8866,496575517,2024-02-19 02:18:10,15000000.0,independent,True,68,M,urban,secondary,4,owned,0.45643153526970953,0.998012421503137
8867,496640356,2023-08-08 01:18:34,15000000.0,formal,True,57,F,urban,secondary,3,rented,0.04149377593360996,0.9987935291811153
8868,496690037,2023-03-19 17:36:55,15000000.0,informal,True,25,F,urban,secondary,1,rented,0.45643153526970953,0.9967272568791185
8869,496695308,2023-04-08 09:22:24,15000000.0,formal,True,49,F,urban,university,1,rented,0.0,0.9987935291811153
8870,496778451,2024-04-14 10:06:06,15000000.0,informal,True,51,F,urban,none,4,owned,0.5394190871369294,0.9967272568791185
8871,496894264,2022-09-06 20:20:07,15000000.0,independent,True,55,M,urban,secondary,5,rented,0.3112033195020747,0.998012421503137
8872,496916760,2023-01-09 14:53:24,15000000.0,informal,True,69,F,urban,university,3,owned,0.5601659751037344,0.9967272568791185
8873,496917817,2022-12-03 15:31:33,15000000.0,informal,True,39,F,urban,primary,2,family,0.49792531120331945,0.9967272568791185
8874,496937691,2023-07-26 07:56:49,15000000.0,informal,True,56,M,urban,technical,6,rented,0.41493775933609955,0.9967272568791185
8875,496956512,2024-11-25 13:44:30,15000000.0,formal,True,65,F,urban,primary,6,family,0.22821576763485477,0.9987935291811153
8876,496969686,2024-10-07 10:47:49,15000000.0,formal,True,47,M,urban,primary,5,owned,0.08298755186721991,0.9987935291811153
8877,497018872,2023-08-20 13:31:08,15000000.0,formal,True,20,M,urban,university,3,rented,0.20331950207468877,0.9987935291811153
8878,497093953,2022-08-08 04:07:58,15000000.0,informal,True,70,F,urban,technical,2,owned,0.5601659751037344,0.9967272568791185
8879,497100472,2024-10-26 17:56:14,15000000.0,independent,True,30,F,rural,university,3,rented,0.31950207468879666,0.998012421503137
8880,497239717,2022-12-09 19:09:51,15000000.0,informal,True,61,M,urban,primary,2,rented,0.6431535269709543,0.9967272568791185
8881,497323550,2023-01-26 04:17:37,15000000.0,informal,True,60,M,urban,secondary,2,other,0.45643153526970953,0.9967272568791185
8882,497357158,2024-08-27 17:23:41,15000000.0,formal,True,55,F,rural,secondary,7,rented,0.0912863070539419,0.9987935291811153
8883,497365341,2022-10-16 08:07:46,15000000.0,informal,True,62,F,rural,primary,7,family,0.6929460580912863,0.9967272568791185
8884,497401200,2023-05-21 18:09:47,15000000.0,formal,True,42,F,urban,university,2,family,0.0,0.9987935291811153
8885,497456007,2024-09-30 20:40:12,15000000.0,informal,True,23,F,urban,primary,3,rented,0.49792531120331945,0.9967272568791185
8886,497623132,2022-12-15 02:07:06,15000000.0,formal,True,62,F,urban,university,4,owned,0.14522821576763484,0.9987935291811153
8887,497623776,2023-11-15 15:00:07,15000000.0,informal,True,49,F,urban,primary,1,rented,0.49792531120331945,0.9967272568791185
8888,497710965,2022-02-10 20:12:32,15000000.0,informal,True,67,F,rural,technical,4,rented,0.6099585062240664,0.9967272568791185
8889,497779423,2024-12-26 04:20:39,15000000.0,informal,True,36,M,urban,none,7,rented,0.5394190871369294,0.9967272568791185
8890,497876508,2023-04-04 18:05:08,15000000.0,formal,True,27,M,rural,secondary,7,family,0.0912863070539419,0.9987935291811153
8891,497895664,2024-01-04 23:11:52,15000000.0,informal,True,27,F,urban,secondary,6,family,0.45643153526970953,0.9967272568791185
8892,497933701,2023-07-03 03:47:49,15000000.0,informal,True,57,F,urban,primary,2,rented,0.49792531120331945,0.9967272568791185
8893,497992274,2023-04-21 04:55:21,15000000.0,informal,True,22,F,urban,primary,3,rented,0.49792531120331945,0.9967272568791185
8894,498082713,2023-03-21 22:25:39,15000000.0,informal,True,57,M,urban,secondary,4,owned,0.45643153526970953,0.9967272568791185
8895,498150633,2022-01-20 10:58:17,15000000.0,informal,True,31,M,rural,primary,6,rented,0.5477178423236514,0.9967272568791185
8896,498274828,2022-10-31 19:37:43,15000000.0,formal,True,26,F,urban,university,2,rented,0.0,0.9987935291811153
8897,498306165,2023-02-21 19:43:39,15000000.0,informal,True,37,F,urban,primary,4,family,0.49792531120331945,0.9967272568791185
8898,498345798,2023-02-09 04:44:27,15000000.0,informal,True,66,M,urban,technical,6,family,0.5601659751037344,0.9967272568791185
8899,498374303,2022-10-27 12:29:03,15000000.0,formal,True,21,M,urban,technical,4,rented,0.20331950207468877,0.9987935291811153
8900,498395238,2023-12-05 11:26:57,15000000.0,informal,True,67,M,urban,secondary,3,family,0.6016597510373445,0.9967272568791185
8901,498442966,2024-06-26 21:38:57,15000000.0,formal,True,69,M,urban,university,1,owned,0.14522821576763484,0.9987935291811153
8902,498493144,2024-09-02 22:49:51,15000000.0,formal,True,25,F,urban,secondary,6,rented,0.04149377593360996,0.9987935291811153
8903,498566368,2024-11-30 15:14:06,15000000.0,formal,True,38,M,urban,secondary,1,rented,0.04149377593360996,0.9987935291811153
8904,498597732,2023-12-13 09:28:50,15000000.0,informal,True,59,F,rural,technical,1,rented,0.46473029045643155,0.9967272568791185
8905,498617947,2023-03-27 01:35:41,15000000.0,informal,True,44,M,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
8906,498622656,2023-12-09 13:08:55,15000000.0,informal,False,31,M,rural,technical,3,rented,0.7302904564315353,0.9967272568791185
8907,498665506,2022-05-25 23:03:01,15000000.0,informal,True,48,M,urban,primary,6,owned,0.49792531120331945,0.9967272568791185
8908,498737731,2024-06-13 11:28:16,15000000.0,independent,True,31,M,urban,primary,4,owned,0.35269709543568467,0.998012421503137
8909,498746798,2023-08-09 19:10:11,15000000.0,informal,True,18,F,urban,secondary,5,owned,0.6597510373443983,0.9967272568791185
8910,498860187,2022-06-30 19:57:07,15000000.0,informal,True,25,F,urban,technical,4,owned,0.41493775933609955,0.9967272568791185
8911,498863086,2023-04-12 06:50:17,15000000.0,formal,True,70,F,urban,university,4,owned,0.14522821576763484,0.9987935291811153
8912,498968718,2022-11-26 16:50:44,15000000.0,formal,True,57,M,rural,technical,3,rented,0.04979253112033195,0.9987935291811153
8913,499072778,2023-01-18 18:32:33,15000000.0,independent,True,64,M,urban,secondary,7,owned,0.45643153526970953,0.998012421503137
8914,499212819,2022-02-25 09:31:51,15000000.0,informal,True,69,F,urban,secondary,4,owned,0.6016597510373445,0.9967272568791185
8915,499227736,2022-01-18 14:02:57,15000000.0,independent,True,27,F,urban,secondary,4,owned,0.3112033195020747,0.998012421503137
8916,499302616,2023-01-18 20:28:52,15000000.0,formal,True,50,M,urban,primary,2,owned,0.08298755186721991,0.9987935291811153
8917,499345925,2022-11-27 07:48:48,15000000.0,formal,True,37,M,urban,secondary,2,rented,0.04149377593360996,0.9987935291811153
8918,499375243,2024-12-29 17:05:20,15000000.0,informal,True,32,M,urban,secondary,2,rented,0.45643153526970953,0.9967272568791185
8919,499377751,2022-10-15 12:21:20,15000000.0,informal,True,38,M,rural,secondary,2,rented,0.5062240663900416,0.9967272568791185
8920,499402492,2022-12-27 14:19:47,15000000.0,informal,True,28,M,urban,technical,3,family,0.41493775933609955,0.9967272568791185
8921,499411515,2024-09-29 03:41:53,15000000.0,formal,True,50,M,urban,university,5,family,0.0,0.9987935291811153
8922,499414211,2024-07-30 10:50:03,15000000.0,informal,True,27,M,urban,university,4,rented,0.41493775933609955,0.9967272568791185
8923,499548597,2022-03-04 06:02:53,15000000.0,informal,True,24,M,urban,secondary,5,family,0.45643153526970953,0.9967272568791185
8924,499610734,2022-04-04 22:14:17,15000000.0,informal,True,29,F,rural,university,2,owned,0.46473029045643155,0.9967272568791185
8925,499616215,2022-04-15 00:15:36,15000000.0,independent,True,53,F,urban,university,2,rented,0.2697095435684647,0.998012421503137
8926,499725082,2023-05-19 09:14:27,15000000.0,informal,True,49,M,urban,primary,4,rented,0.49792531120331945,0.9967272568791185
8927,499867885,2023-09-19 23:24:24,15000000.0,informal,True,65,F,rural,primary,7,owned,0.6929460580912863,0.9967272568791185
8928,499929545,2023-01-20 20:26:38,15000000.0,formal,True,74,M,rural,secondary,4,family,0.23651452282157673,0.9987935291811153
8929,499945440,2022-01-15 04:52:59,15000000.0,independent,True,31,M,urban,technical,5,owned,0.2697095435684647,0.998012421503137
8930,499984683,2022-08-09 17:35:51,15000000.0,formal,True,71,M,rural,secondary,4,rented,0.23651452282157673,0.9987935291811153
8931,500010728,2023-11-04 23:42:06,15000000.0,informal,True,34,M,urban,secondary,7,rented,0.45643153526970953,0.9967272568791185
8932,500016245,2023-02-12 21:27:51,15000000.0,informal,True,23,F,urban,secondary,3,owned,0.45643153526970953,0.9967272568791185
8933,500026281,2022-05-16 06:49:08,15000000.0,informal,True,63,M,urban,secondary,3,owned,0.6016597510373445,0.9967272568791185
8934,500098781,2023-12-15 03:35:19,15000000.0,informal,True,29,M,urban,technical,2,rented,0.41493775933609955,0.9967272568791185
8935,500189472,2023-11-03 15:26:28,15000000.0,informal,True,33,F,urban,university,3,family,0.41493775933609955,0.9967272568791185
8936,500204796,2023-06-21 21:17:46,15000000.0,informal,True,56,F,rural,university,5,owned,0.46473029045643155,0.9967272568791185
8937,500219224,2024-10-26 12:06:27,15000000.0,informal,True,63,M,rural,technical,4,owned,0.6099585062240664,0.9967272568791185
8938,500299879,2022-02-13 13:23:12,15000000.0,informal,True,57,M,urban,secondary,6,family,0.45643153526970953,0.9967272568791185
8939,500352182,2024-09-17 21:59:48,15000000.0,formal,True,26,M,urban,secondary,7,owned,0.04149377593360996,0.9987935291811153
8940,500398172,2022-02-24 07:53:19,15000000.0,informal,True,29,F,urban,secondary,5,family,0.45643153526970953,0.9967272568791185
8941,500410735,2023-06-12 16:08:36,15000000.0,independent,True,47,M,urban,primary,5,rented,0.35269709543568467,0.998012421503137
8942,500431123,2024-09-14 08:10:39,15000000.0,formal,True,72,M,urban,secondary,2,owned,0.1867219917012448,0.9987935291811153
8943,500443984,2024-12-10 23:46:03,15000000.0,informal,True,27,F,urban,university,6,rented,0.41493775933609955,0.9967272568791185
8944,500480737,2022-01-25 17:20:30,15000000.0,informal,True,51,F,urban,secondary,5,owned,0.45643153526970953,0.9967272568791185
8945,500514448,2022-03-20 20:42:20,15000000.0,independent,True,74,M,urban,secondary,3,rented,0.45643153526970953,0.998012421503137
8946,500531765,2022-09-22 05:08:03,15000000.0,independent,True,48,F,urban,secondary,1,owned,0.3112033195020747,0.998012421503137
8947,500570670,2022-10-30 14:11:41,15000000.0,informal,True,33,M,urban,none,5,owned,0.5394190871369294,0.9967272568791185
8948,500600970,2022-11-02 23:51:07,15000000.0,informal,True,64,M,rural,secondary,1,owned,0.6514522821576765,0.9967272568791185
8949,500606888,2023-04-02 07:10:19,15000000.0,independent,True,27,M,rural,secondary,1,rented,0.36099585062240663,0.998012421503137
8950,500667678,2022-12-16 02:37:03,15000000.0,formal,True,39,M,urban,technical,2,family,0.0,0.9987935291811153
8951,500731034,2023-10-01 01:23:44,15000000.0,formal,True,28,F,urban,primary,2,rented,0.08298755186721991,0.9987935291811153
8952,500738918,2024-07-24 02:35:01,15000000.0,informal,True,58,F,rural,secondary,5,rented,0.5062240663900416,0.9967272568791185
8953,500740636,2023-08-21 19:02:00,15000000.0,formal,True,73,F,urban,technical,6,rented,0.14522821576763484,0.9987935291811153
8954,500922722,2022-12-30 10:58:04,15000000.0,formal,True,70,F,urban,secondary,5,rented,0.1867219917012448,0.9987935291811153
8955,500925463,2023-09-14 22:25:45,15000000.0,informal,True,22,M,urban,university,2,rented,0.41493775933609955,0.9967272568791185
8956,500948004,2023-11-11 09:07:48,15000000.0,formal,True,72,F,urban,secondary,2,rented,0.1867219917012448,0.9987935291811153
8957,500968794,2024-09-08 09:28:08,15000000.0,informal,True,51,F,urban,technical,5,owned,0.41493775933609955,0.9967272568791185
8958,501118737,2024-11-03 09:58:40,15000000.0,informal,True,20,F,rural,primary,6,other,0.7510373443983401,0.9967272568791185
8959,501157718,2022-10-31 22:24:47,15000000.0,formal,True,25,F,urban,secondary,4,rented,0.04149377593360996,0.9987935291811153
8960,501159396,2024-10-02 11:59:17,15000000.0,formal,True,22,M,urban,primary,6,owned,0.08298755186721991,0.9987935291811153
8961,501185253,2024-06-13 10:54:59,15000000.0,independent,True,44,F,rural,primary,7,rented,0.40248962655601656,0.998012421503137
8962,501296686,2022-05-21 08:25:44,15000000.0,formal,True,58,M,urban,technical,4,owned,0.0,0.9987935291811153
8963,501336009,2023-09-04 00:15:16,15000000.0,informal,True,43,M,urban,university,6,family,0.41493775933609955,0.9967272568791185
8964,501372087,2022-06-16 15:58:17,15000000.0,informal,True,18,F,urban,technical,6,owned,0.6182572614107883,0.9967272568791185
8965,501428546,2023-06-22 02:05:23,15000000.0,informal,True,35,M,urban,secondary,6,rented,0.45643153526970953,0.9967272568791185
8966,501454879,2022-02-18 23:12:15,15000000.0,informal,True,55,F,urban,primary,6,owned,0.49792531120331945,0.9967272568791185
8967,501530586,2022-11-24 20:35:05,15000000.0,formal,True,45,M,urban,secondary,4,owned,0.04149377593360996,0.9987935291811153
8968,501540647,2023-10-06 22:55:00,15000000.0,informal,True,64,F,urban,university,5,family,0.5601659751037344,0.9967272568791185
8969,501566630,2022-11-29 22:55:41,15000000.0,informal,True,61,F,urban,secondary,3,rented,0.6016597510373445,0.9967272568791185
8970,501625018,2022-01-12 00:44:59,15000000.0,informal,True,23,M,urban,technical,7,owned,0.41493775933609955,0.9967272568791185
8971,501646898,2023-03-02 09:15:03,15000000.0,informal,True,58,M,urban,technical,2,owned,0.41493775933609955,0.9967272568791185
8972,501715895,2023-08-16 14:00:14,15000000.0,informal,True,19,M,rural,secondary,1,rented,0.7095435684647302,0.9967272568791185
8973,501750542,2024-04-16 01:03:20,15000000.0,formal,True,20,M,rural,technical,6,owned,0.2531120331950207,0.9987935291811153
8974,501779133,2022-05-30 09:51:50,15000000.0,informal,True,46,M,urban,technical,2,rented,0.41493775933609955,0.9967272568791185
8975,501886042,2023-06-07 00:32:25,15000000.0,independent,True,73,M,rural,primary,3,family,0.5477178423236514,0.998012421503137
8976,501895171,2022-08-06 15:11:12,15000000.0,informal,True,74,M,rural,primary,4,family,0.6929460580912863,0.9967272568791185
8977,501907850,2022-06-18 10:44:57,15000000.0,formal,True,61,F,urban,secondary,3,rented,0.1867219917012448,0.9987935291811153
8978,501923034,2022-05-14 13:28:24,15000000.0,independent,True,48,F,urban,secondary,2,family,0.3112033195020747,0.998012421503137
8979,501937020,2024-04-12 01:12:15,15000000.0,independent,True,60,F,urban,secondary,1,owned,0.3112033195020747,0.998012421503137
8980,502069809,2024-10-03 21:15:28,15000000.0,independent,True,73,M,rural,secondary,7,rented,0.5062240663900416,0.998012421503137
8981,502115360,2023-12-28 09:37:33,15000000.0,informal,True,74,F,urban,technical,2,rented,0.5601659751037344,0.9967272568791185
8982,502116709,2023-02-19 06:32:17,15000000.0,informal,True,57,F,urban,technical,5,family,0.41493775933609955,0.9967272568791185
8983,502128407,2024-11-05 09:59:41,15000000.0,formal,False,29,F,urban,primary,5,owned,0.3485477178423237,0.9987935291811153
8984,502154957,2023-06-29 09:20:32,15000000.0,informal,True,35,M,urban,university,5,owned,0.41493775933609955,0.9967272568791185
8985,502249883,2023-08-03 17:00:09,15000000.0,formal,True,37,M,urban,university,3,owned,0.0,0.9987935291811153
8986,502276601,2023-11-26 19:14:46,15000000.0,formal,True,31,M,urban,secondary,7,rented,0.04149377593360996,0.9987935291811153
8987,502283383,2023-12-18 14:12:50,15000000.0,informal,True,72,M,urban,technical,7,family,0.5601659751037344,0.9967272568791185
8988,502298267,2023-06-23 22:02:40,15000000.0,informal,True,52,M,urban,technical,5,owned,0.41493775933609955,0.9967272568791185
8989,502303341,2023-06-09 20:47:58,15000000.0,formal,True,41,M,urban,primary,7,other,0.08298755186721991,0.9987935291811153
8990,502316299,2022-12-15 03:05:18,15000000.0,formal,True,36,M,urban,technical,7,owned,0.0,0.9987935291811153
8991,502334336,2024-01-16 10:54:13,15000000.0,formal,True,64,F,urban,primary,3,family,0.22821576763485477,0.9987935291811153
8992,502412994,2024-01-07 05:26:23,15000000.0,formal,True,31,M,urban,primary,6,rented,0.08298755186721991,0.9987935291811153
8993,502463400,2023-04-23 13:09:23,15000000.0,informal,True,59,F,urban,none,3,rented,0.5394190871369294,0.9967272568791185
8994,502479067,2024-02-19 17:36:24,15000000.0,informal,True,40,M,urban,primary,5,rented,0.49792531120331945,0.9967272568791185
8995,502508462,2022-05-31 22:52:05,15000000.0,informal,True,20,F,rural,secondary,7,owned,0.7095435684647302,0.9967272568791185
8996,502548117,2023-04-01 17:55:46,15000000.0,informal,True,48,M,urban,secondary,3,owned,0.45643153526970953,0.9967272568791185
8997,502603822,2024-12-16 10:02:07,15000000.0,formal,True,23,F,urban,secondary,6,owned,0.04149377593360996,0.9987935291811153
